hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
0,-70.55902628,-8.447012002,328.5152926,3.7,,1.6,72,,4,0
1,-72.51239675,-1.953370472,346.4189022,3.3,,1.2,76,,3,0
2,-66.06076779,6.451628963,49.84932815,2.7,,1.2,83,,3,0
3,-55.71853825,10.34222954,69.79520484,2.4,,1.5,87,,4,0
4,-44.16053018,11.55800807,82.36105384,2.2,,2.1,82,,3,0
5,-32.27479615,11.88573403,91.97397025,1.3,,1.9,76,,3,0
6,-20.44425425,11.83054189,100.4802331,0,,3.4,58,,1,0
7,-8.928584129,11.51567013,108.8363219,-0.8,,3,53,,1,0.2
8,2.009794601,10.93837873,117.6993172,-1.5,,3.4,54,,1,12.4
9,12.0378636,10.028069,127.6418268,-0.5,,3.2,47,,1,56.4
10,20.69768075,8.659817151,139.2012752,0.5,,3.7,38,,1,97.1
11,27.37638785,6.678707094,152.7656852,1.3,,4.1,33,,1,119.9
12,31.36565873,3.989270886,168.2535491,1.7,,4.9,29,,1,135
13,32.0929985,0.727339764,175.2221964,2,,4.6,27,,1,125.3
14,29.4385223,-2.6544762,200.8628013,2.5,,4.7,26,,1,108.8
15,23.81555308,-5.622969215,215.2957804,2.2,,3.9,28,,1,79
16,15.91340019,-7.902152893,227.6767923,0.6,,4.6,28,,1,37.3
17,6.401418926,-9.511981263,238.243937,-0.2,,3.9,33,,1,4
18,-4.197291345,-10.59871027,247.4968992,-1.1,,3.7,35,,1,0
19,-15.502694,-11.30540266,255.995569,-1.6,,2.6,31,,1,0
20,-27.22959475,-11.72690074,264.3461496,-2.3,,3,33,,1,0
21,-39.12726151,-11.89766676,273.3364351,-3.2,,3.3,35,,1,0
22,-50.88887274,-11.76161123,284.3179409,-4,,2.4,39,,1,0
23,-61.92360011,-11.03472736,300.2946045,-4.5,,2.1,40,,1,0
0,-70.34477461,-8.421174505,328.5938394,-5,,0.8,42,,1,0
1,-72.32645215,-1.981677542,346.78187,-5.4,,0.8,45,,1,0
2,-65.95076412,6.375688035,49.39260121,-6.7,,0.5,52,,1,0
3,-55.65082592,10.2999382,69.43163287,-6.8,,1,56,,1,0
4,-44.10907217,11.54175376,82.0689632,-7.1,,0.5,59,,1,0
5,-32.22620587,11.8828663,91.72528652,-6.7,,1.2,58,,1,0
6,-20.39050135,11.83570452,100.2571612,-6.9,,0.9,60,,1,0
7,-8.863657985,11.52684337,108.6279535,-7.5,,0.6,66,,1,0.1
8,2.091309859,10.95496784,117.4993148,-6.7,,2,62,,1,6.9
9,12.14130747,10.04999761,127.4480729,-5.1,,1.3,59,,3,18.6
10,20.82800794,8.686700465,139.0172502,-3.7,,1.1,60,,3,53.3
11,27.53662944,6.708621508,152.602699,-1.1,,2.2,57,,4,22.6
12,31.55411133,4.017481884,168.1301477,0.2,0,1.4,58,,4,15.4
13,32.30130777,0.747196445,175.2890631,2.6,,1.2,61,,4,27.4
14,29.65428817,-2.647019602,200.8555708,5.4,,3.3,54,,3,38.5
15,24.02807558,-5.626212594,215.3371301,4.9,0,4.5,56,,3,20.3
16,16.11680217,-7.911273412,227.7519744,4.4,,4.2,57,,4,9.4
17,6.594001406,-9.52280076,238.3420685,4,,3,61,,3,1.4
18,-4.014759465,-10.60876087,247.6124199,3.4,,2.5,69,,3,0
19,-15.3281193,-11.31335984,256.1272642,3.6,,2.3,70,,2,0
20,-27.0599312,-11.7318119,264.4961171,2.8,,2.2,71,,1,0
21,-38.95822111,-11.89828991,273.5092717,1.9,,1.6,71,,1,0
22,-50.71391343,-11.75569232,284.5179804,1.2,,2.2,74,,1,0
23,-61.73244694,-11.01853352,300.5069975,0.6,,2,75,,1,0
0,-70.12618445,-8.3937375,328.6846075,-1.8,,0.8,89,,1,0
1,-72.13358684,-2.00740239,347.1336572,-2.8,,0.4,91,,1,0
2,-65.83335226,6.30023458,48.9349801,-3.5,,0,92,,1,0
3,-55.57655107,10.25680119,69.06358341,-3.8,,0.5,96,,1,0
4,-44.05166004,11.52489102,81.77226486,-4.5,,0.5,96,,1,0
5,-32.17197565,11.87968439,91.47242802,-4.1,,0.3,98,,1,0
6,-20.33122573,11.84074993,100.0303641,-4.7,,0.2,97,,1,0
7,-8.793192999,11.53803273,108.4162603,-4.4,,0.2,98,,1,0.1
8,2.178476232,10.97166923,117.2963791,-4,,1.2,99,,1,15
9,12.25058202,10.07210579,127.2518559,-1.3,,0,98,,1,56.4
10,20.96437161,8.713789594,138.8314538,1.5,,1.4,80,,1,86.9
11,27.70305744,6.738685824,152.4390482,4.9,,1.6,69,,1,79
12,31.74869837,4.045640927,168.0077291,5.9,,2.5,58,,3,87.6
13,32.51534281,0.766644443,175.3529895,6.6,,2.5,53,,3,86
14,29.87501089,-2.64033192,200.8529393,7.4,,2.2,48,,3,89.7
15,24.24461963,-5.630391258,215.3840377,7.4,,3,51,,2,57.2
16,16.3233413,-7.921278335,227.8330831,5.8,,4.2,46,,1,33.8
17,6.789000915,-9.534340381,238.4462136,4.9,,3.3,59,,1,4.4
18,-3.830338676,-10.61933959,247.7340007,3.2,,1.2,66,,1,0
19,-15.15199483,-11.32165616,256.26517,1.9,,0.6,69,,1,0
20,-26.88886593,-11.7368711,264.6526467,-0.2,,0,82,,1,0
21,-38.78770628,-11.89884034,273.6893179,-0.9,,0.8,82,,1,0
22,-50.53710314,-11.74939687,284.7262819,-1.4,,0.2,86,,1,0
23,-61.53858757,-11.00148442,300.7291872,-2.1,,0.4,90,,1,0
0,-69.90331536,-8.364727792,328.7872429,-2.3,,0.4,90,,1,0
1,-71.9338883,-2.030572936,347.4740142,-2.7,,0.4,95,,1,0
2,-65.70851589,6.225372402,48.47704717,-3,,0.6,96,,1,0
3,-55.49565801,10.21285788,68.69140232,-3.4,,0.2,96,,1,0
4,-43.98823908,11.50741894,81.47117168,-3.6,,0.1,97,,1,0
5,-32.11206132,11.87617775,91.21554409,-3.6,,0,99,,1,0
6,-20.26639604,11.84566528,99.7999572,-3.6,,0.1,99,,2,0
7,-8.717171294,11.54922475,108.201337,-3.8,,0,99,,1,0.1
8,2.271297962,10.98846926,117.0905902,-3.6,,0,100,,1,8.7
9,12.36567811,10.09438015,127.0532445,-1.2,,0,100,,1,36.9
10,21.10675014,8.741072031,138.643945,2.2,,0.2,78,,1,65.5
11,27.8756389,6.768888759,152.2747875,5.4,,2.3,74,,1,97.6
12,31.94937563,4.073736722,167.8863544,7.4,,2,58,,1,116.5
13,32.73504549,0.785669861,175.413902,8,,3.5,33,,1,112.9
14,30.10061666,-2.63442883,200.8549831,8.2,,4.4,27,,1,101.9
15,24.46509943,-5.635517222,215.4365634,7.7,,4,27,,1,79
16,16.53292705,-7.93217238,227.9201537,6.2,,3.8,36,,1,40.1
17,6.986328947,-9.546598108,238.5563831,5.4,,4.3,27,,1,4.1
18,-3.644110854,-10.6304398,247.8616311,4.1,,4,31,,1,0
19,-14.97439297,-11.33028211,256.4092564,2.8,,1.8,39,,1,0
20,-26.71645992,-11.74206695,264.8156872,1.7,,2.1,40,,1,0
21,-38.61576537,-11.89930545,273.8764929,1.5,,2.8,34,,1,0
22,-50.35847786,-11.74271249,284.9427134,0.5,,2.1,34,,1,0
23,-61.34205289,-10.98357503,300.9609385,0.3,,2.7,33,,1,0
0,-69.67622531,-8.334172414,328.9013871,-0.8,,2.5,35,,1,0
1,-71.72744701,-2.051221706,347.8027368,-1,,2.8,35,,1,0
2,-65.57624605,6.151200963,48.01937313,-1.7,,1.5,36,,1,0
3,-55.4080963,10.16814975,68.31543812,-3.2,,0.9,42,,1,0
4,-43.91875844,11.48933785,81.16589944,-3.1,,1.8,44,,1,0
5,-32.04642202,11.87233642,90.95478592,-4.9,,0.5,51,,1,0
6,-20.195984,11.85043802,99.56605698,-5.4,,0.6,55,,1,0
7,-8.635577902,11.5604061,107.9832788,-6,,0.6,60,,1,0.3
8,2.369776512,11.00535441,116.8820282,-6.1,,0.4,68,,1,15.1
9,12.48658399,10.11680748,126.8523064,-2.9,,0.8,51,,1,59.2
10,21.25511947,8.768535476,138.4547818,-0.1,,0.7,40,,1,90.6
11,28.05433877,6.799219303,152.1099706,3.3,,1.1,28,,1,118.4
12,32.15609701,4.101758237,167.7660836,3.5,,1.4,24,,1,123.1
13,32.96035595,0.804258947,175.4717272,5.5,,1.9,20,,1,118.4
14,30.33103004,-2.629325916,200.8617777,6.3,,2.1,16,,1,89.7
15,24.68942781,-5.641602226,215.4947666,6.3,,4,17,,1,83.9
16,16.74546804,-7.943959767,228.0132198,4.3,,3.4,21,,1,46.2
17,7.185896712,-9.559571331,238.6725855,2.8,,2.8,22,,1,6.5
18,-3.456157586,-10.6420543,247.9952982,0.9,,2.2,32,,1,0
19,-14.79538527,-11.33922769,256.5594909,0,,1.8,42,,3,0
20,-26.54277293,-11.74738766,264.9851849,-0.2,,1.7,48,,3,0
21,-38.44244518,-11.89967225,274.0707138,-2.1,,0,56,,1,0
22,-50.17807176,-11.73562659,285.1671402,-2.5,,0.6,58,,1,0
23,-61.14287205,-10.96480029,301.2020143,-3.4,,0.4,65,,2,0
0,-69.4449707,-8.302098649,329.0266781,-3.5,,0.4,66,,3,0
1,-71.51435614,-2.069385444,348.1196645,-3.7,,0.6,65,,2,0
2,-65.43654108,6.077815058,47.5625151,-3.7,,0.4,65,,4,0
3,-55.31382083,10.12272026,67.93604107,-3.9,,0.7,68,,3,0
4,-43.84317139,11.47064944,80.85666639,-4.5,,0.7,72,,3,0
5,-31.97502038,11.86815101,90.69030635,-5,,0,78,,3,0
6,-20.1199645,11.85505588,99.32878069,-5.1,,0,79,,3,0
7,-8.548400848,11.57156365,107.7621809,-5.8,,0.5,84,,1,0
8,2.473910501,11.02231135,116.6707728,-5.9,,0,88,,1,10.7
9,12.6132852,10.1393747,126.6491087,-2.1,,0.4,72,,2,46.1
10,21.40945305,8.796167851,138.2640208,1.6,,1.7,36,,1,83.2
11,28.23911978,6.829666725,151.9446497,3,,2.8,38,,1,112.7
12,32.3688145,4.12969472,167.6469757,3.8,,3.7,23,,1,124.8
13,33.1912126,0.822398104,175.5263922,3.9,,4.3,23,,1,126
14,30.56617395,-2.625038651,200.8733985,3.8,,4.8,24,,1,110.3
15,24.91751623,-5.648657716,215.5587053,3,,4,24,,1,79.8
16,16.96087203,-7.956644202,228.1123134,1.7,,3.9,27,,1,40.6
17,7.387615188,-9.573256844,238.7948274,0.9,,4,25,,1,5.6
18,-3.266560122,-10.65417531,248.1349868,-0.1,,3.7,26,,1,0
19,-14.6150425,-11.34848238,256.7158389,-1,,2.3,29,,1,0
20,-26.36786348,-11.75282098,265.1610841,-1.8,,3,31,,1,0
21,-38.26779093,-11.89992745,274.2718952,-2,,4.2,31,,1,0
22,-49.99591727,-11.72812634,285.3994257,-2.4,,3.2,30,,1,0
23,-60.94107246,-10.9451552,301.4521756,-2.9,,3.3,30,,1,0
0,-69.2096065,-8.268534042,329.1627515,-3.3,,1.6,32,,1,0
1,-71.29471124,-2.085104731,348.4246785,-3.6,,2.3,33,,1,0
2,-65.2894067,6.00530454,47.10701475,-4.3,,1.7,35,,1,0
3,-55.21279207,10.07661462,67.55356229,-4.8,,1.8,36,,1,0
4,-43.76143539,11.45135668,80.54369287,-4.4,,3.3,36,,1,0
5,-31.89782262,11.86361277,90.42225963,-4.5,,6,38,,1,0
6,-20.03831571,11.85950691,99.08824635,-5.1,,3.4,41,,1,0
7,-8.455631237,11.58268447,107.5381389,-5.6,,2.6,43,,1,0.1
8,2.583695627,11.03932686,116.4569034,-6,,1.7,46,,1,16
9,12.74576457,10.16206894,126.4437174,-3.9,,2.5,40,,1,64.1
10,21.56972187,8.823957306,138.0717174,-2.9,,3.3,36,,1,100
11,28.42994246,6.860220589,151.7788755,0.1,,1.7,30,,1,118.6
12,32.58747817,4.157535704,167.5290888,-0.4,,1.7,28,,1,131
13,33.42755207,0.840073901,175.5778245,1.6,,3.1,26,,1,128.3
14,30.80596968,-2.62158239,200.8899203,2.7,,3.3,23,,1,110.7
15,25.14927485,-5.656694827,215.6284366,2.1,,3.1,27,,1,82.5
16,17.179046,-7.970228854,228.2174642,0.1,,4.4,35,,1,44.1
17,7.591395172,-9.587650824,238.9231131,-0.2,,3.2,41,,1,4.6
18,-3.07539932,-10.66679449,248.2806796,-1.3,,2.3,49,,1,0
19,-14.43343451,-11.35803519,256.8782634,-2.1,,1.3,53,,1,0
20,-26.19178881,-11.7583543,265.3433265,-3.2,,0.2,57,,1,0
21,-38.09184628,-11.90005747,274.4799497,-3.8,,0.3,62,,1,0
22,-49.81204508,-11.7201988,285.6394306,-3.8,,1.7,58,,1,0
23,-60.73667995,-10.92463487,301.7111819,-3.3,,1.7,49,,1,0
0,-68.97018638,-8.233506425,329.309241,-3.4,,2.1,50,,1,0
1,-71.06860999,-2.098423617,348.7176997,-3.9,,1.1,51,,1,0
2,-65.13485591,5.933754086,46.65339659,-5.8,,0.7,61,,1,0
3,-55.10497622,10.02987969,67.16835279,-6.9,,0.5,68,,1,0
4,-43.6735123,11.43146391,80.2272009,-7.7,,0.7,72,,1,0
5,-31.81479868,11.85871363,90.15080121,-8.2,,0.3,79,,1,0
6,-19.95101916,11.86377952,98.84457251,-8.2,,0.7,77,,1,0
7,-8.357263332,11.59375583,107.3112481,-8.3,,0.4,80,,1,0.3
8,2.699124611,11.05638794,116.2404987,-8.1,,0.6,79,,1,15.9
9,12.88400211,10.1848775,126.2361978,-4.1,,1,68,,1,61.8
10,21.73589435,8.851892234,137.8779259,-2.9,,1.8,62,,1,94.6
11,28.62676511,6.890870765,151.6126974,-0.1,,1.9,53,,1,116.6
12,32.81203614,4.185271027,167.4124797,2.2,,1.5,42,,1,107.6
13,33.66930922,0.85727308,175.6259522,4.8,,1.9,40,,2,83.4
14,31.05033686,-2.618972354,200.9114174,4.6,,2.5,45,,3,69.5
15,25.3846125,-5.665724359,215.7040163,4.3,,2.3,50,,3,45.1
16,17.39989616,-7.984716342,228.3287006,4,,3.1,55,,4,21.6
17,7.797147335,-9.602748829,239.0574444,3.9,,2.4,59,,4,5.2
18,-2.882755594,-10.67990293,248.4323566,2.5,,2.5,64,,3,0
19,-14.25063024,-11.36787465,257.0467251,2.8,,2.8,65,,4,0
20,-26.01460486,-11.76397462,265.5318519,2.1,,2,71,,4,0
21,-37.91465331,-11.90004845,274.6947876,1.9,,1.8,73,,4,0
22,-49.62648422,-11.71183091,285.8870139,1.9,,2.3,73,,4,0
23,-60.52971881,-10.90323459,301.978791,1.6,,1.1,75,,4,0
0,-68.72676274,-8.197043932,329.4657799,1.3,,1,77,,4,0
1,-70.83615201,-2.109389269,348.9986866,1.4,,0.8,79,,4,0
2,-64.97290899,5.863243014,46.20216638,1.2,,0.9,81,,4,0
3,-54.99034532,9.982563677,66.7807626,2.5,0.4,2.5,92,,4,0
4,-43.57936853,11.41097678,79.90741374,2.5,,3.4,86,,1,0
5,-31.72592236,11.85344618,89.87608749,1.9,,2.2,84,,3,0
6,-19.85805989,11.86786247,98.59787817,2.6,,1.7,79,,3,0
7,-8.253294638,11.60476525,107.0816041,2.5,,2.6,73,,1,0.3
8,2.820187126,11.07348176,116.021637,1.5,,2.1,78,,1,8.3
9,13.02797502,10.2077879,126.0266142,1.8,,3.9,59,,2,47.9
10,21.9079363,8.879961279,137.682699,2.3,,4.6,41,,1,93
11,28.82954374,6.921607435,151.4461632,3.6,,3.8,32,,1,118.9
12,33.04243457,4.212890836,167.2972041,3.9,,4.1,25,,1,126.3
13,33.91641715,0.873982574,175.670704,4.2,,5.1,26,,1,124
14,31.29919353,-2.617223621,200.9379635,4.5,,4.5,27,,1,109.7
15,25.62343676,-5.675756762,215.7854988,4.5,,4.4,25,,1,82.7
16,17.62332806,-8.000108705,228.4460483,3,,4.9,31,,1,43.2
17,8.004782276,-9.618545782,239.1978211,2.6,,3.4,31,,1,6.2
18,-2.688708851,-10.69349113,248.5899957,1.2,,2.4,35,,1,0
19,-14.06669765,-11.3779888,257.2211825,0.5,,2.2,38,,1,0
20,-25.83636623,-11.76966858,265.7265976,-0.1,,2.1,37,,1,0
21,-37.73625252,-11.89988629,274.9163168,-0.5,,3.4,32,,1,0
22,-49.43926205,-11.70300953,286.1420322,-1.4,,2.4,35,,1,0
23,-60.32021189,-10.88094984,302.2547596,-2,,1,37,,1,0
0,-68.47938691,-8.159175025,329.6320015,-2.7,,1.7,41,,1,0
1,-70.59743855,-2.118051631,349.2676331,-3.3,,0.3,43,,1,0
2,-64.80359342,5.793845129,45.75380972,-4,,0.5,45,,1,0
3,-54.86887741,9.934716001,66.39113978,-4.9,,0.5,49,,1,0
4,-43.47897516,11.38990226,79.58455541,-5,,1.3,48,,1,0
5,-31.63117143,11.84780373,89.59827559,-5.7,,0.8,54,,1,0
6,-19.75942648,11.87174495,98.34828257,-5.6,,0.6,57,,1,0
7,-8.143725976,11.6157005,106.849302,-6.3,,0.6,62,,1,0.3
8,2.946869734,11.09059571,115.8003961,-6.1,,0.9,61,,1,16
9,13.17765758,10.23078785,125.8150296,-3,,0.8,53,,1,62.8
10,22.08581093,8.908153345,137.4860879,0,,2.4,38,,1,97.3
11,29.03823204,6.952421109,151.279319,2.1,,1.2,31,,1,122
12,33.27861764,4.240385607,167.1833165,3.8,,1.6,29,,1,126.8
13,34.16880716,0.890189513,175.7120089,5,,0.8,25,,2,118.3
14,31.55245605,-2.616351106,200.9696316,4.2,,2.1,24,,2,102.7
15,25.86565394,-5.686802107,215.872937,6,,1.6,21,,2,78.7
16,17.84924655,-8.016407392,228.5695314,4.8,,1.2,23,,1,40.4
17,8.214210587,-9.635035965,239.3442402,3.7,,3,30,,2,5.8
18,-2.493338445,-10.70754903,248.7535722,1.6,,1.9,37,,2,0
19,-13.88170371,-11.38836526,257.4015915,0.3,,0.9,41,,1,0
20,-25.65712618,-11.77542247,265.9274989,-0.1,,1.4,46,,2,0
21,-37.55668284,-11.89955666,275.1444434,-1.1,,0.4,51,,3,0
22,-49.25040433,-11.69372148,286.4043401,-0.6,,1.4,50,,4,0
23,-60.10818071,-10.85777639,302.5388434,-0.6,,0.9,55,,4,0
0,-68.22810923,-8.119928514,329.8075397,-2.1,,0.1,62,,3,0
1,-70.35257233,-2.124463108,349.5245661,-2.3,,1,69,,3,0
2,-64.62694371,5.725628629,45.30879075,-2.1,,0.3,67,,4,0
3,-54.74055667,9.886387034,65.99982954,-2.5,,0,69,,4,0
4,-43.37230806,11.36824861,79.25885033,-3,,0.4,72,,3,0
5,-31.53052775,11.84178032,89.31752308,-3.2,,0.7,74,,3,0
6,-19.65511121,11.87541654,98.09590507,-3.5,,0.1,74,,2,0
7,-8.028561562,11.62654965,106.6144367,-4,,0.7,78,,1,0.3
8,3.079155826,11.10771739,115.5768528,-3.5,,0.1,77,,1,12.9
9,13.33302113,10.2538653,125.601506,-0.4,,0.4,67,,1,51.3
10,22.26947874,8.936457606,137.2881423,1.2,,1.1,57,,1,59.3
11,29.25278137,6.983302633,151.1122094,4.4,,0.8,49,,3,69.5
12,33.52052752,4.267746151,167.0708699,5.8,,1.4,47,,3,92.4
13,34.42640876,0.905881238,175.7497969,7.3,,1.7,44,,2,96.4
14,31.81003921,-2.616369547,201.0064941,8.7,,1.2,44,,3,80.2
15,26.11116914,-5.698870069,215.9663825,7.9,,2.2,44,,2,49.9
16,18.07755591,-8.033613235,228.6991715,6.2,,3.5,54,,1,27.7
17,8.425342902,-9.652213006,239.4966966,4.6,,3.4,61,,1,4.1
18,-2.296723108,-10.72206601,248.9230588,3.9,,2,65,,3,0
19,-13.69571428,-11.39899117,257.5879058,2.9,,1.8,69,,3,0
20,-25.47693655,-11.78122227,266.1344885,2.3,,1.6,75,,3,0
21,-37.37598161,-11.89904506,275.3790709,2.1,,0.4,78,,4,0
22,-49.05993522,-11.68395361,286.6737902,2.2,,0.4,78,,4,0
23,-59.89364554,-10.83371032,302.8307971,2.3,,1,82,,4,0
0,-67.97297912,-8.079333579,329.9920298,2.4,,1.5,84,,4,0
1,-70.10165738,-2.128678259,349.7695438,2.2,,1.7,84,,4,0
2,-64.44300134,5.658656036,44.86755107,2.1,,1.8,81,,4,0
3,-54.60537345,9.837627892,65.60717334,1.7,,1.8,74,,4,0
4,-43.25934808,11.34602537,78.93052278,1.6,,1.9,47,,4,0
5,-31.42397734,11.83537073,89.03398775,1,,2.8,43,,4,0
6,-19.54511009,11.87886725,97.84086498,0.5,,1.4,42,,4,0
7,-7.907809076,11.63730102,106.3771027,0,,2.1,38,,4,0
8,3.217025561,11.12483464,115.3510834,-0.5,,2.3,34,,4,2.6
9,13.49403401,10.27700845,125.3861043,-0.5,,1.8,31,,4,6.5
10,22.45889753,8.964863518,137.0889105,-0.6,,2.9,28,,4,15.4
11,29.47314072,7.014243198,150.9448769,-0.4,,2.3,26,,4,21.1
12,33.76810436,4.294963632,166.959916,-0.3,,2.6,24,,4,25.4
13,34.68914967,0.921045311,175.7839987,-0.1,,2.8,23,,4,56.5
14,32.07185617,-2.617293496,201.0486223,0.3,,2.7,23,,4,96
15,26.35988627,-5.711969904,216.0658852,1.2,,3.1,19,,2,68.6
16,18.30815984,-8.05172643,228.834988,0,,4.1,19,,2,46.3
17,8.638089969,-9.670069869,239.6551822,-0.5,,3.3,19,,2,5.9
18,-2.098940898,-10.73703087,249.0984259,-2,,2.5,22,,2,0
19,-13.50879413,-11.40985323,257.7800767,-2.5,,2.4,27,,3,0
20,-25.29584778,-11.78705365,266.347497,-3.4,,3.1,24,,1,0
21,-37.19418459,-11.89833682,275.6201009,-4.2,,2.7,26,,2,0
22,-48.86787738,-11.67369279,286.950233,-4.8,,2.5,32,,1,0
23,-59.67662547,-10.80874809,303.1303745,-5.1,,1.8,35,,2,0
0,-67.71404526,-8.037419794,330.1851092,-5.4,,2.1,35,,2,0
1,-69.84479878,-2.130753513,350.0026526,-5.5,,1.9,36,,3,0
2,-64.2518146,5.592984174,44.43050877,-5.8,,1.3,39,,3,0
3,-54.4633244,9.788490202,65.21350798,-7.1,,0.5,49,,1,0
4,-43.14008107,11.32324333,78.59979652,-8,,0.4,52,,1,0
5,-31.31151055,11.82857052,88.74782734,-8.3,,0.2,57,,1,0
6,-19.429423,11.88208756,97.58328138,-8.5,,0.5,61,,1,0
7,-7.781479738,11.64794326,106.1373939,-7.6,,1.1,60,,1,0.6
8,3.36045581,11.14193555,115.123163,-7.3,,0.3,60,,1,17
9,13.66066151,10.3002057,125.168884,-4.1,,0.9,51,,1,63.6
10,22.65402233,8.993360822,136.8884389,-2.4,,1.9,48,,1,96.2
11,29.69925669,7.045234356,150.7773625,0.7,,1.3,42,,1,123.9
12,34.02128627,4.322029576,166.8505052,2.2,,2.2,42,,1,113.5
13,34.9569558,0.935669531,175.8145455,2.7,,3.7,43,,2,59.8
14,32.3378185,-2.619137297,201.096087,3.4,,3.7,45,,3,37.4
15,26.61170808,-5.726110423,216.1714931,3.2,,4.7,47,,3,20
16,18.54096156,-8.070746519,228.976998,2.4,,3.2,55,,3,12.7
17,8.852362706,-9.688598851,239.8196868,1.2,,2.7,72,,3,1.9
18,-1.900069139,-10.75243185,249.2796412,0.8,0,2.2,76,,4,0
19,-13.32100689,-11.42093775,257.9780528,0,,1.2,83,,3,0
20,-25.11390886,-11.79290197,266.5664527,-0.8,,1.3,85,,1,0
21,-37.01132597,-11.89741711,275.8674327,-0.8,,0.6,89,,2,0
