hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
4,-32.96997136,11.21038202,75.96165076,7.6,,0.3,83,,3,0
5,-21.17768739,11.79228397,86.01914493,7.4,,0.1,86,,3,0
6,-9.24011717,11.93757022,95.08613897,8.1,,0,84,,3,0.3
7,2.532805814,11.77292298,104.0677397,7.7,,0.1,86,,3,12.3
8,13.83197559,11.29916977,113.7240826,10.4,,0.2,75,,1,28.7
9,24.25501255,10.42303697,124.8456024,13.9,,1.1,71,,2,83.3
10,33.20651937,8.95150682,138.3035836,15.9,,3.6,67,,1,101
11,39.81628656,6.609767187,154.8080961,17.1,,3.4,64,,1,105.9
12,43.03870273,3.222416172,174.1066552,17.8,,3.1,62,,1,106.2
13,42.16574024,-0.872962494,194.2113766,19,,2.7,61,,3,81
14,37.40521696,-4.760523277,212.480184,19,,3.4,58,,3,77.9
15,29.6931014,-7.712115559,227.6614892,18.7,,1.9,58,,2,29.7
16,20.03744883,-9.65565257,240.0360488,18.5,,0.9,58,,2,20
17,9.189269614,-10.84817922,250.4428744,19.4,,0.7,53,,1,6.3
18,-2.34937488,-11.53864449,259.7255883,16.8,,0.5,66,,1,0
19,-14.2265485,-11.87717362,268.64721,14.7,,1,78,,1,0
20,-26.14475764,-11.91820914,278.0010387,13.8,,0.1,83,,1,0
21,-37.76061608,-11.61585844,288.8335938,12.3,,1,90,,1,0
22,-48.52316725,-10.76255118,302.8257319,11.9,,0.7,90,,1,0
23,-57.34058197,-8.817414721,322.7099533,11.7,,0,92,,1,0
0,-62.50628351,-5.165701533,350.7692042,10.9,,0.2,98,,1,0
1,-61.12435236,1.38193115,22.22533731,9.7,,0.9,100,,1,0
2,-54.26538525,6.858967104,46.9704153,8.8,,0.6,100,,1,0
3,-44.39506082,9.870324429,63.97855949,8.8,,0,100,,1,0
4,-33.1562412,11.23881962,76.34389129,8.6,,0.9,100,,1,0
5,-21.35234875,11.80389246,86.3698412,8.2,,0.4,100,,1,0
6,-9.415667076,11.93668167,95.41685387,8.1,,0.8,100,,1,0.3
7,2.345863697,11.76153077,104.387982,8.2,,0.5,100,,2,13.3
8,13.62354304,11.27767934,114.0394786,10.5,,0.4,99,,1,46.8
9,24.01473294,10.3911899,125.1547284,14.1,,1.1,83,,1,75.8
10,32.92488844,8.910155495,138.5909594,16,,1.2,75,,2,88.2
11,39.48954145,6.564653013,155.0351297,17.3,,1.5,67,,3,86.7
12,42.67738013,3.187838682,174.2188396,18.5,,1.9,61,,3,100.6
13,41.79580361,-0.881576518,194.1824132,19.5,,1.3,58,,3,101.4
14,37.05194658,-4.74385703,212.3396733,19.4,,2.2,55,,3,81.6
15,29.36751742,-7.684429165,227.4581186,19.6,,2.4,56,,3,35.6
16,19.73875596,-9.628761455,239.8028232,18.2,,2.3,64,,3,21.5
17,8.911596205,-10.82715976,250.1943949,17.4,,2.1,68,,4,4.5
18,-2.613379405,-11.52497561,259.4653089,16.1,,2.2,66,,3,0
19,-14.48482601,-11.87144661,268.3729208,14.5,,1.2,74,,3,0
20,-26.40628707,-11.92146106,277.7082631,14,,1.1,78,,3,0
21,-38.0365128,-11.63022573,288.5200941,13.8,,0.6,79,,4,0
22,-48.82751168,-10.79099888,302.5055802,13.5,,0.1,84,,4,0
23,-57.68579709,-8.858285402,322.4591674,13.2,,0.5,86,,4,0
0,-62.87353914,-5.187742058,350.7732505,12.5,,0.9,92,,4,0
1,-61.45526781,1.418271333,22.55694655,12,,0.2,93,,3,0
2,-54.52880096,6.92646685,47.41001054,11.7,,0.8,95,,4,0
3,-44.60823226,9.920568698,64.39786726,11.2,,0.6,97,,3,0
4,-33.34172784,11.26650443,76.72291766,10.5,,0.3,100,,3,0
5,-21.52680588,11.81492196,86.71704609,9.5,,0.4,100,,3,0
6,-9.591415316,11.93539056,95.74382051,10.6,,0.7,99,,2,0
7,2.158490998,11.74990631,104.7040928,9.5,,0.7,100,,3,5.2
8,13.41464078,11.25614978,114.3501464,11.9,,0.4,98,,3,17.4
9,23.77420644,10.35956566,125.4582832,13.9,,2,82,,4,27.3
10,32.64360858,8.869402137,138.8718391,15,,2,74,,3,41.5
11,39.1641827,6.520574122,155.2553614,16.8,,1.4,69,,3,55
12,42.31866113,3.154478434,174.3256425,17.8,,1.9,64,,3,103.9
13,41.42929942,-0.889361716,194.1509082,18.6,,1.7,57,,3,77.2
14,36.70237397,-4.726925448,212.1989073,19.1,,1.9,57,,3,95.3
15,29.04565557,-7.656718399,227.25548,20.5,,2.2,53,,2,56.5
16,19.44382091,-9.601834658,239.5705293,20.2,,2.9,52,,1,26.6
17,8.637794451,-10.80602646,249.9467251,19.2,,2.8,55,,1,4.6
18,-2.873323575,-11.51111803,259.2055709,17.7,,2.5,64,,1,0
19,-14.73879452,-11.86547095,268.0987608,16.5,,1.2,69,,1,0
20,-26.66321989,-11.92442537,277.4149426,14.3,,0.2,80,,3,0
21,-38.30754049,-11.6443206,288.2048401,13.5,,1.1,84,,1,0
22,-49.12689996,-10.81935947,302.181498,12.6,,0.5,87,,3,0
23,-58.02656386,-8.899663892,322.201742,12.6,,0.8,90,,3,0
0,-63.23739672,-5.210832859,350.7720023,11.3,,0.5,96,,3,0
1,-61.78336218,1.454034532,22.88790467,12.7,,1.5,94,,2,0
2,-54.78987597,6.993486213,47.84816262,11.2,,0.4,97,,3,0
3,-44.81987573,9.970000236,64.8143635,10.3,,0.3,99,,3,0
4,-33.52644096,11.29343477,77.09856687,11.1,,0.6,95,,3,0
5,-21.70106008,11.82538088,87.06062268,12.9,,1.6,85,,3,0
6,-9.767349183,11.9337109,96.06691659,13.4,,1.1,83,,4,0
7,1.970718752,11.73806793,105.0159591,12.1,,0.4,89,,4,7.5
8,13.20532229,11.23460354,114.655983,13.2,,0.7,89,,3,23.3
9,23.53351219,10.3281899,125.7561829,15.7,,2.4,73,,3,53.6
10,32.36278364,8.829271447,139.1461771,18.1,,1.8,70,,3,44.3
11,38.84032863,6.477544995,155.4687974,19.2,,2.2,65,,3,72.6
12,41.96266351,3.122334875,174.4270887,20.5,,2.7,63,,3,95.8
13,41.06634354,-0.89631997,194.116851,21,,4.4,63,,3,103.9
14,36.3566202,-4.70972334,212.057852,21.5,,4.4,62,,3,78.7
15,28.72764095,-7.62897925,227.0535519,21.1,,5.2,63,,3,36.5
16,19.15276792,-9.574873028,239.3391696,20.8,,3.5,63,,3,19.3
17,8.367984928,-10.78478299,249.6998899,20.8,,3.4,62,,3,4.5
18,-3.129090812,-11.49707574,258.9464184,20.2,,2.2,64,,4,0
19,-14.98833982,-11.85924901,267.824792,19.6,,1.8,66,,3,0
20,-26.91544059,-11.92710077,277.1211555,19.1,,2.5,67,,2,0
21,-38.57357596,-11.65813536,287.8879184,18.3,,1.3,70,,2,0
22,-49.42119282,-10.84761687,301.853539,16.8,,1.2,77,,2,0
23,-58.36273148,-8.941538661,321.9375695,15.5,,0.8,82,,2,0
0,-63.59774203,-5.235010548,350.7651692,14.4,,0.6,88,,2,0
1,-62.10857839,1.489163642,23.21794699,13.6,,0.6,94,,3,0
2,-55.04859839,7.059980002,48.28461433,12.8,,0.8,97,,3,0
3,-45.0299998,10.01859858,65.22784279,12.5,,0.5,97,,1,0
4,-33.71038972,11.31961008,77.47067786,11.2,,0.7,100,,1,0
5,-21.87511135,11.83527837,87.4004362,10.9,,0.9,100,,1,0
6,-9.943454201,11.93165714,96.38602226,10.7,,0.8,100,,1,0.5
7,1.782580005,11.72603421,105.3234707,10.9,,0.4,100,,1,14.5
8,12.99564305,11.21306304,114.9568892,13,,0.7,97,,1,48.7
9,23.29273092,10.29708788,126.0483482,16.3,,0.8,82,,1,75.9
10,32.08251819,8.789787263,139.4139324,18.6,,0.8,70,,1,98.7
11,38.51809718,6.435578993,155.675448,19.6,,1.6,64,,1,104.6
12,41.60950383,3.091406654,174.523206,21.2,,1.5,59,,1,113.2
13,40.7070501,-0.902453732,194.0802339,21,,1.8,60,,2,75.3
14,36.01480394,-4.692246164,211.9164774,21.2,,2.3,60,,2,79.4
15,28.41359577,-7.601208167,226.852316,20.7,,3.1,64,,1,52.4
16,18.86571809,-9.547877685,239.1087493,21.4,,3.1,59,,1,26.8
17,8.102284833,-10.76343325,249.4539164,20,,2.9,72,,1,5.3
18,-3.380568154,-11.48285299,258.687898,18.1,,2.9,84,,1,0
19,-15.23335156,-11.85278341,267.551079,16.4,,0.5,90,,1,0
20,-27.16283781,-11.92948624,276.8269845,15.7,,0.9,94,,1,0
21,-38.83450024,-11.67166243,287.5694226,15.3,,1,96,,1,0
22,-49.71025469,-10.87575446,301.5217675,14.6,,0.9,99,,1,0
23,-58.69415093,-8.983896236,321.6665525,14.1,,0.8,100,,1,0
0,-63.9544616,-5.260310675,350.7524574,13,,0.5,100,,1,0
1,-62.4308612,1.523600408,23.5468021,12.9,,1.2,100,,1,0
2,-55.30495797,7.12590323,48.71910642,11.8,,0.3,100,,1,0
3,-45.23861344,10.06634453,65.63810087,12.2,,0,100,,1,0
4,-33.8935826,11.34503084,77.83909156,11.1,,0.1,100,,1,0
5,-22.04895831,11.84462429,87.73635413,11.3,,0.2,100,,1,0
6,-10.1197141,11.9292442,96.7010201,11.8,,0.2,100,,4,0.2
7,1.594109799,11.7138239,105.6265205,11.8,,0,100,,4,6.1
8,12.78566044,11.19155064,115.2527691,12.4,,0.2,100,,4,21.8
9,23.05194488,10.26628444,126.3347038,13.6,,0.5,100,,4,24.1
10,31.80291742,8.750972535,139.6750687,15.3,,1.1,100,,4,39.1
11,38.19760579,6.394688371,155.8753268,16,,1.8,95,,3,92.3
12,41.25929743,3.061691645,174.6140242,18.5,,1.5,83,,2,60.8
13,40.35153142,-0.907766011,194.0410528,19.9,,1.2,75,,2,78.5
14,35.6770414,-4.674490019,211.7747567,20.3,,1.5,61,,1,66.3
15,28.10363933,-7.573402074,226.6517566,20.8,,1.8,58,,1,55.9
16,18.58278929,-9.520850037,238.8792754,21.4,,1.4,54,,1,25.7
17,7.840807917,-10.74198138,249.2088336,20.3,,1.4,63,,1,4.1
18,-3.627646332,-11.46845425,258.4300585,17.7,,1.5,75,,1,0
19,-15.47372341,-11.84607707,267.2776897,16,,1,82,,1,0
20,-27.40530444,-11.93158104,276.5325163,15.6,,1.1,85,,1,0
21,-39.0901988,-11.68489436,287.2494532,14.4,,0.2,92,,1,0
22,-49.99395392,-10.90375512,301.1862593,13.5,,1.1,96,,1,0
23,-59.02067509,-9.026721168,321.3886049,12.2,,0.7,100,,1,0
0,-64.30744265,-5.286767566,350.7335694,11.7,,0.9,100,,1,0
1,-62.7501572,1.557285447,23.87419183,12,,0.5,100,,1,0
2,-55.55894604,7.191211163,49.15137783,11.4,,0.1,100,,1,0
3,-45.44572592,10.11322012,66.04493477,10.7,,0.1,100,,1,0
4,-34.07602734,11.36969857,78.20365095,10.6,,0.2,100,,1,0
5,-22.22259818,11.85342916,88.06824619,10.6,,0.5,100,,1,0
6,-10.29611081,11.92648738,97.0117952,9.7,,0.5,100,,1,0.2
7,1.405345161,11.70145597,105.9250043,10.1,,0.2,100,,1,10.6
8,12.57543376,11.1700886,115.5435305,12.4,,0.2,100,,1,44.1
9,22.81123773,10.23580396,126.615179,14.8,,0.9,92,,1,73.9
10,31.52408704,8.712849314,139.9295541,17.7,,1.8,73,,1,94.7
11,37.87897133,6.354884291,156.0684512,19.9,,0.9,64,,1,108.4
12,40.9121583,3.033186972,174.6995758,21,,1.1,58,,1,106.3
13,39.99989794,-0.912260361,193.9993061,22.5,,1.5,50,,1,102.7
14,35.34344631,-4.656451633,211.6326665,23.2,,1.5,44,,1,89.6
15,27.79788795,-7.545558363,226.451861,23.2,,2.5,46,,1,47.4
16,18.30409616,-9.493791787,238.6507574,23.2,,2.2,47,,2,21.3
17,7.583664431,-10.72043173,248.9646729,22,,1.3,51,,2,3.9
18,-3.870219838,-11.45388427,258.1729508,19.2,,0.9,72,,2,0
19,-15.70935304,-11.8391332,267.0046948,17.6,,1,80,,3,0
20,-27.64273775,-11.93338471,276.2378423,16.8,,1,84,,2,0
21,-39.34056162,-11.69782387,286.9281179,15.6,,1.3,89,,2,0
22,-50.2721629,-10.93160128,300.8471014,15,,0.6,92,,2,0
23,-59.34215889,-9.069995988,321.1036526,14.8,,1.6,93,,1,0
0,-64.65657303,-5.314414149,350.7082049,14.2,,0.7,95,,1,0
1,-63.06641476,1.590158278,24.19983123,12.6,,0.5,99,,3,0
2,-55.81055539,7.255859363,49.58116585,13.6,,1.2,96,,2,0
3,-45.6513467,10.15920869,66.44814292,12.7,,0.9,99,,1,0
4,-34.25773088,11.39361582,78.56420114,12.6,,0.6,99,,1,0
5,-22.39602674,11.86170414,88.39598439,11.9,,0.3,100,,2,0
6,-10.4726244,11.92340234,97.3182352,11.8,,0.7,100,,3,0
7,1.216325081,11.68894948,106.2188207,12,,0.1,99,,3,11.7
8,12.36502414,11.14869906,115.8290849,14.9,,0.6,90,,3,38.6
9,22.57069446,10.20567031,126.8897073,16.5,,2.2,76,,3,64
10,31.2461332,8.675438739,140.1773615,18.4,,2.7,67,,2,88
11,37.56231004,6.316176841,156.2548416,20.2,,2.9,62,,1,95
12,40.56819907,3.005889032,174.7798954,20.9,,2.5,59,,2,94.7
13,39.6522582,-0.915940866,193.9549959,22.1,,2,56,,3,102.4
14,35.01412985,-4.638128355,211.490187,22,,2.4,53,,2,84.7
15,27.49645494,-7.517674908,226.2526192,22.6,,1.6,47,,2,54.1
16,18.02975,-9.466704943,238.4232069,22.3,,2.3,51,,2,24.3
17,7.330961064,-10.69878893,248.7214675,21.7,,1.1,50,,1,3.6
18,-4.108186989,-11.43914805,257.9166285,19.6,,0.6,60,,1,0
19,-15.94014229,-11.8319553,266.7321679,17.2,,0.9,74,,1,0
20,-27.87503943,-11.93489714,275.9430579,16.3,,0.7,79,,2,0
21,-39.58548334,-11.71044392,286.6055309,14.8,,0.7,89,,2,0
22,-50.54475829,-10.95927495,300.5043926,14.8,,0.8,89,,2,0
23,-59.65845948,-9.113701186,320.8116345,14.7,,0.1,90,,2,0
0,-65.00174125,-5.343281768,350.6760613,13.9,,0.8,95,,1,0
1,-63.37958389,1.622157354,24.52342863,12.5,,0.6,97,,2,0
2,-56.05978016,7.319803732,50.00820621,13.9,,1.4,94,,3,0
3,-45.85548534,10.20429482,66.84752522,13.3,,0.5,96,,2,0
4,-34.43869924,11.4167861,78.92058936,13.2,,0.5,96,,3,0
5,-22.56923823,11.86946101,88.71944311,15.1,,1.8,84,,4,0
6,-10.64923313,11.92000509,97.62023032,15,,1.7,83,,4,0
7,1.027090494,11.67632363,106.5078715,14.6,,0.9,83,,3,4.3
8,12.15449448,11.12740398,116.1093473,15.7,,2,77,,4,10.8
9,22.33040132,10.17590684,127.1582265,16,,2.9,74,,4,19
10,30.96916235,8.638761025,140.4184678,16.6,,2.8,71,,4,30
11,37.2477374,6.278575052,156.434522,17.7,,2.4,66,,4,43.8
12,40.22753092,2.979793521,174.8550202,18.7,,2.3,64,,4,53.5
13,39.30871879,-0.918812128,193.9081266,19.3,,2.7,60,,4,56.1
14,34.68920064,-4.619518149,211.3473018,19.6,,2.8,59,,4,29.5
15,27.19945058,-7.48975006,226.054024,19.9,,2.9,57,,4,21.7
16,17.75985876,-9.439591823,238.196638,19.5,,3.5,60,,4,11.3
17,7.082800897,-10.67705786,248.4792528,19.4,,2.4,61,,4,2
18,-4.341449984,-11.42425088,257.6611472,18.6,,1.1,67,,4,0
19,-16.16599717,-11.82454719,266.4601858,18.4,,0.8,69,,4,0
20,-28.10211572,-11.93611854,275.6482628,18.5,,2.2,68,,3,0
21,-39.82486339,-11.72274767,286.2818136,18,,1.6,70,,3,0
22,-50.81162119,-10.9867578,300.1582435,17.4,,1,73,,3,0
23,-59.96943637,-9.157815185,320.5125034,16.8,,1.7,73,,3,0
0,-65.67974805,-5.40479644,350.5902178,16.8,,1,65,,2,0
1,-63.9964651,1.683282956,25.16329692,15.2,,0.4,70,,2,0
2,-56.55105858,7.44540652,50.85298036,15.1,,1.1,69,,1,0
3,-46.2593541,10.29170448,67.63401985,14.5,,0.9,71,,1,0
4,-34.79844952,11.46090457,79.62028004,11.9,,0.7,88,,1,0
5,-22.91497921,11.88347031,89.3530315,11.1,,0.2,90,,2,0
6,-11.00263977,11.91233944,98.21045979,12.6,,0.6,86,,3,0.1
7,0.648151073,11.65079084,107.0712982,13.5,,1.1,81,,3,5.8
8,11.7333351,11.08518403,116.6536747,14.1,,0.4,82,,1,36.6
9,21.85091618,10.11758108,127.6770099,17.8,,0.5,67,,1,62.1
10,30.41859657,8.567680382,140.8805071,18.8,,1.1,61,,2,71.6
11,36.62531599,6.206719423,156.7738642,19.6,,1.5,61,,3,96.1
12,39.55650519,2.931189201,174.9898435,21.2,,2.4,51,,2,88.8
13,38.63435737,-0.92214782,193.8067445,21.1,,2.9,54,,3,83.7
14,34.05292557,-4.581431803,211.0602644,20.8,,3.4,53,,3,66.1
15,26.61915358,-7.433771985,225.6587591,20,,3.6,56,,4,26.9
16,17.23385594,-9.385297643,237.7465121,19.3,,3,59,,3,10.3
17,6.600504198,-10.63335174,247.9979478,18.6,,3.4,63,,4,2.4
18,-4.79349199,-11.39399619,257.1529416,17.6,,2.5,75,,4,0
19,-16.60254923,-11.80905724,265.9181756,16.7,,1.7,83,,3,0
20,-28.54024016,-11.93769093,275.0590595,16.7,0,4.6,92,,4,0
21,-40.28662068,-11.74638051,285.6315078,16.2,0,3.9,90,,4,0
22,-51.32769701,-11.04107633,299.4561278,15.5,0,3.7,85,,4,0
23,-60.57486994,-9.247172932,319.8927904,14.2,,3.1,80,,4,0
0,-66.01236647,-5.437496531,350.5359062,12.8,,3.3,78,,2,0
1,-64.30008505,1.712281425,25.47895078,12,,3.8,75,,3,0
2,-56.79310626,7.506978792,51.27017947,11.4,,3.6,78,,3,0
3,-46.45910275,10.3340035,68.02074022,10.7,,2.7,76,,1,0
4,-34.97723831,11.48186444,79.96328822,10.3,,2.1,76,,1,0
5,-23.08748933,11.88974898,89.66292189,9.2,,2.2,81,,1,0
6,-11.17938492,11.90810441,98.49848773,8.7,,1.7,85,,2,0.3
7,0.458537553,11.63792247,107.3454928,7.8,,1.8,85,,1,9
8,11.52283951,11.06430196,116.9175879,8.1,,2.3,78,,1,46
9,21.61190214,10.08906263,127.9271707,9.1,,2.6,71,,2,81.7
10,30.14521535,8.53331321,141.1014151,10.2,,3.3,67,,3,100.4
11,36.31769389,6.172478545,156.933589,10.8,,2.7,64,,2,114.3
12,39.22636238,2.908668487,175.0496265,11.7,,2.4,61,,1,97.7
13,38.30373848,-0.922623906,193.7522553,13.2,,2.9,56,,2,98.3
14,33.74178392,-4.561954558,210.9160956,13.1,,3.1,60,,3,67.2
15,26.33606606,-7.40571786,225.462089,13,,3,60,,4,55
16,16.97794321,-9.358122845,237.5229945,12.4,,3.4,64,,3,22
17,6.366555424,-10.61138779,247.7589388,11.7,,3.2,67,,2,4.2
18,-5.012095222,-11.37865065,256.9003398,10.2,,1.7,74,,1,0
19,-16.81307991,-11.80098469,265.6483148,8.8,,0.9,77,,1,0
20,-28.7511241,-11.93804419,274.7648709,9,,0.5,79,,1,0
21,-40.50882162,-11.75769752,285.3051959,8.4,,0.3,84,,1,0
22,-51.57669579,-11.06787417,299.1004438,7.2,,0.4,90,,1,0
23,-60.86905899,-9.292363196,319.5721932,7.7,,2,90,,1,0
0,-66.34058231,-5.471523321,350.4735934,6.6,,1,93,,1,0
1,-64.60043219,1.740150125,25.79132866,6.5,,0.8,84,,1,0
2,-57.03275718,7.567675005,51.68356186,5.6,,0.4,88,,1,0
3,-46.65740612,10.37535106,68.40285096,4.5,,0.9,94,,1,0
4,-35.1553055,11.50210061,80.30154594,3.6,,0.9,95,,1,0
5,-23.25974353,11.89556197,89.9680543,3.7,,1.4,95,,1,0
6,-11.35611971,11.90362382,98.78165797,3.9,,0,96,,1,0
7,0.268892083,11.62501179,107.6145591,3.9,,0.1,97,,1,12.6
8,11.31249196,11.04359988,117.1759056,6,,0.7,93,,1,49
9,21.37349397,10.06100201,128.1711155,9.6,,1.1,76,,1,80.9
10,29.87324438,8.499750408,141.3155722,11.9,,1,64,,1,98.3
11,36.01261368,6.139369299,157.0867299,13.7,,1,55,,1,112.2
12,38.89994012,2.887326442,175.1043836,14.7,,2.2,52,,1,106.4
13,37.97762609,-0.922314033,193.6952542,15.7,,3.5,50,,1,105.9
14,33.43543794,-4.542188155,210.7714876,16.2,,2.9,49,,2,87.6
15,26.05781739,-7.377620544,225.2660649,16.4,,4,52,,2,50.4
16,16.72688308,-9.330934307,237.3005373,16,,3.3,56,,2,22.8
17,6.137525308,-10.58935778,247.521083,15.1,,2.7,60,,1,3
18,-5.225642805,-11.36316811,256.648824,13.4,,1.3,68,,1,0
19,-17.01834331,-11.79270051,265.3793325,11.9,,0.5,74,,1,0
20,-28.95645433,-11.93811101,274.4711105,10.7,,0.6,80,,1,0
21,-40.72512847,-11.76867415,284.9783067,10.1,,0.1,84,,1,0
22,-51.81953412,-11.09440565,298.7418845,9.3,,0,88,,1,0
23,-61.15738945,-9.33785533,319.2444545,8.5,,1.4,96,,1,0
0,-66.66428672,-5.506897268,350.4029749,8.8,,1.1,92,,1,0
1,-64.89746387,1.76682285,26.10010541,7.2,,0.8,95,,1,0
2,-57.27001055,7.627453312,52.09285798,7.4,,0.8,97,,3,0
3,-46.85427255,10.415738,68.78016066,6.6,,0.6,98,,1,0
4,-35.33265153,11.52162102,80.63491188,7.2,,0.8,97,,1,0
5,-23.43172799,11.90092354,90.26831526,6.4,,0.5,99,,1,0
6,-11.53281315,11.89891484,99.05987401,6.5,,0.5,100,,1,0
7,0.079264832,11.61207798,107.8784142,6.5,,1.1,98,,1,9.2
8,11.10236328,11.02309845,117.428561,8.3,,1.2,94,,3,36.7
9,21.13578286,10.03341958,128.4088026,11.1,,0.8,82,,1,76.6
10,29.60279037,8.467007503,141.5229757,13.4,,2.3,72,,1,95.5
11,35.71018612,6.107395752,157.2333254,15.2,,3.7,61,,2,104.3
12,38.57734172,2.867155606,175.1541618,16,,4,59,,2,105
13,37.65611655,-0.921225173,193.6357597,17.1,,4,52,,3,71
14,33.13398309,-4.522133463,210.6264399,16.7,,3.6,53,,4,59.2
15,25.7845023,-7.349480783,225.0706935,17.2,,2.8,55,,3,20.6
16,16.48076631,-9.303735999,237.0791656,17,,2,58,,4,12.2
17,5.913498347,-10.56726796,247.2844263,16.7,,3.3,62,,3,1.8
18,-5.434056971,-11.34755532,256.3984608,16.1,,2.7,64,,2,0
19,-17.21826716,-11.78421019,265.111319,15.2,,3.7,70,,3,0
20,-29.15616071,-11.93789355,274.1778976,14.5,,2.9,74,,2,0
21,-40.93546607,-11.77930535,284.6509948,13.1,,2.3,80,,2,0
22,-52.05611772,-11.12065165,298.3806222,13,0,1,85,,3,0
23,-61.43973527,-9.383617547,318.9096121,13.8,0,2.4,85,,2,0
0,-66.98337129,-5.543636015,350.3237479,12.7,2.7,1.7,99,,4,0
1,-65.19113865,1.79223264,26.40494938,12.3,6.4,0.3,100,,4,0
2,-57.50486624,7.686272405,52.49779769,12.3,0,0.3,100,,4,0
3,-47.04970989,10.45515635,69.15247986,11.6,,0.2,100,,1,0
4,-35.50927552,11.54043436,80.96324709,11,,0.1,100,,1,0
5,-23.6034272,11.90584832,90.56359376,10.4,,0,100,,1,0
6,-11.70943244,11.89399476,99.33304205,10.1,,1.1,100,,4,0
7,-0.110292305,11.59914014,108.1369781,10.1,,0.2,100,,4,5.4
8,10.89252567,11.00281797,117.6754908,10.3,,0.4,100,,4,31.2
9,20.89886071,10.00633504,128.6401947,11.8,,1.2,100,,1,58.7
10,29.33395979,8.435099085,141.7236267,15.1,,0.9,82,,2,83.6
11,35.41052084,6.076561043,157.3734165,15.5,,2.7,65,,3,33.5
12,38.2586688,2.848147961,175.1990102,17,,3.6,56,,3,45.5
13,37.33930407,-0.919364731,193.5737929,17.5,,3.8,53,,3,96
14,32.83751216,-4.501791901,210.480955,17.4,,4.2,50,,3,76.7
15,25.51621237,-7.321299796,224.8759839,16.8,,4.9,45,,3,48.9
16,16.23968013,-9.276532236,236.8589071,16.3,,4.2,49,,1,24.6
17,5.694555254,-10.54512488,247.0490163,15.1,,3.2,55,,1,3.5
18,-5.637264036,-11.33181929,256.1493188,13.6,,2.3,61,,1,0
19,-17.41278365,-11.77551961,264.8443667,11.9,,2,75,,1,0
20,-29.35017803,-11.93739438,273.8853549,11.2,,0.8,77,,1,0
21,-41.13976458,-11.78958655,284.3234208,11.1,,2.2,67,,1,0
22,-52.28635775,-11.14659317,298.0168416,10.2,,2.2,66,,1,0
23,-61.71597387,-9.42961612,318.5677233,9.7,,1.6,67,,1,0
0,-67.29772804,-5.581754172,350.2356128,8.4,,1.6,74,,1,0
1,-65.48141619,1.816311852,26.70552244,6.8,,1.4,82,,1,0
2,-57.73732465,7.744091542,52.89811031,6.1,,1.6,85,,1,0
3,-47.24372531,10.49359934,69.5196211,6.6,,1.6,84,,1,0
4,-35.68517523,11.55855008,81.286415,5,,0.8,93,,1,0
5,-23.77482391,11.91035133,90.85378132,4.1,,1.1,97,,1,0
6,-11.88594297,11.88888094,99.60107102,3.4,,0.5,100,,1,0
7,-0.299725746,11.58621722,108.3901741,3.8,,0.8,100,,1,11.6
8,10.68305262,10.98277837,117.9166354,6.5,,0,92,,1,48.1
9,20.66282003,9.979767412,128.8652579,9.4,,1.9,78,,1,80.1
10,29.06685884,8.404038812,141.91753,11.2,,1.8,68,,1,100.6
11,35.11372626,6.046867418,157.507047,13.4,,1.5,60,,1,110.6
12,37.94402122,2.830294953,175.2389794,15,,2.4,62,,1,98.5
13,37.02728069,-0.91674053,193.5093771,15.3,,2.6,60,,2,105.2
14,32.54611526,-4.481165425,210.3350382,15.9,,2.8,58,,2,62.8
15,25.25303599,-7.293079275,224.6819483,15.6,,3,58,,2,46.7
16,16.00370831,-9.249327677,236.6397914,16.6,,2.5,58,,1,24.5
17,5.480772939,-10.52293537,246.8149027,15.5,,2.3,61,,1,3.2
18,-5.83519442,-11.31596736,255.9014687,13,,1.2,71,,1,0
19,-17.6018294,-11.76663498,264.5785707,12.3,,0.6,76,,1,0
20,-29.53844593,-11.93661653,273.5936088,11,,0.1,83,,1,0
21,-41.33795956,-11.79951363,283.9957515,10,,0.1,88,,1,0
22,-52.51017086,-11.1722113,297.6507394,9.7,,0.4,91,,1,0
23,-61.98598631,-9.47581545,318.2188661,9.4,,1.6,91,,1,0
0,-67.60724941,-5.621263094,350.1382743,9.3,,1.3,90,,1,0
1,-65.76825716,1.838992249,27.00148009,9.3,,1.6,93,,1,0
2,-57.9673866,7.80087056,53.29352484,8.9,,1.5,94,,3,0
3,-47.43632529,10.53106131,69.88139898,8.5,,1,96,,1,0
4,-35.86034701,11.57597827,81.60428146,8.1,,0.6,98,,2,0
5,-23.94589915,11.91444786,91.13877195,7.6,,0.6,99,,1,0
6,-12.06230832,11.88359083,99.86387258,7.5,,0,100,,1,0
7,-0.488980279,11.57332804,108.6379284,7.6,,0.6,99,,1,6.7
8,10.47401888,10.96299916,118.1519384,9.2,,1.2,95,,1,35.8
9,20.42775392,9.953735038,129.0839625,12,,1.3,85,,1,69.5
10,28.80159333,8.373839413,142.1046937,13.8,,1.7,80,,1,90.1
11,34.81990958,6.018316246,157.6342628,16,,1,73,,1,99.7
12,37.63349709,2.813587512,175.2741218,18.3,,1.7,70,,2,93.6
13,36.72013629,-0.913360798,193.4425384,18.7,,3.5,70,,3,58.5
14,32.25987977,-4.460256516,210.188698,19.3,,3.6,66,,2,46.9
15,24.9950584,-7.264821376,224.488601,19.6,,3.7,67,,2,28.6
